56417,704;852,4534302
57017,884;851,5214844
57618,076;852,4282837
58218,259;851,7036743
58818,439;851,7394409
59418,627;851,9401245
60018,808;849,6743774
60618,993;851,3387451
61219,198;849,1505127
61819,391;850,5861206
62419,579;850,059082
63019,758;849,2755127
63620,005;848,7958374
64220,191;849,3691406
64820,374;848,0097656
65420,553;848,5440674
66020,818;848,0999146
66621,001;847,578186
67221,18;847,0870361
67821,369;846,8876343
68421,56;847,1282349
69021,75;846,9181519
69621,936;846,7069702
70222,114;846,6030884
70822,301;846,4747314
71422,486;845,7827148
72022,671;845,604187
72622,864;845,529541
73223,057;845,4473877
73823,326;844,9056396
74423,532;845,3841553
75023,712;844,6604614
75623,903;844,1199951
76224,095;840,4631958
76824,283;840,7289429
77424,475;835,8682861
78024,667;838,0372314
78624,86;837,8817749
79225,039;839,9315796
79825,22;839,3004761
80425,406;837,4866333
81025,587;837,1685181
81625,77;836,6837769
82225,964;836,7521973
82826,221;835,6179199
83426,407;835,3704224
84026,597;833,7357788
84626,781;834,9169312
85226,97;833,7748413
85827,153;834,0509033
86427,347;833,6275024
87027,583;833,2238159
87627,766;830,5720215
88227,955;2201,679199
88828,133;1439,151245
89428,317;582,8299561
90028,507;596,3092041
90628,693;590,9521484
91228,883;583,0521851
91829,066;570,9135742
92429,319;555,0266724
93029,591;541,7739258
93629,872;598,4423218
94230,06;589,8262329
94830,249;586,6497803
95430,429;576,8382568
96030,62;563,4136963
96630,796;552,8657227
97230,981;604,3780518
97831,167;598,116333
98431,41;592,9226074
99031,592;583,156311
99631,769;573,5866699
100231,95;567,145752
100832,13;607,4909668
101432,32;603,4660034
102032,56;600,4890747
102632,74;596,2180786
103232,93;589,4783325
103833,12;586,322998
104433,32;611,1948853
105033,51;608,8288574
105633,69;603,3807373
106233,87;602,8024902
106834,05;597,2855225
107434,24;596,2232056
108034,42;616,7174683
108634,69;614,4694824
109234,93;612,2803345
109835,11;608,8759155
110435,29;605,0869141
111035,47;606,2174683
111635,65;621,8690186
112235,87;622,2433472
112836,05;619,2489014
113436,23;615,914978
114036,42;615,69104
114636,6;613,1409302
115236,78;622,8314209
115836,96;618,9830322
116437,15;621,5125732
117037,37;620,6621094
117637,56;617,3997803
118237,75;615,4974976
118837,93;628,5046387
119438,2;630,09552
120038,38;629,0391235
120638,57;627,0918579
121238,75;624,8101196
121838,93;621,0181274
122439,15;631,1414795
123039,34;631,373291
123639,53;630,5770264
124239,72;629,5958862
124839,91;629,1143188
125440,09;627,0192261
126040,27;620,1452637
126640,45;619,9066772
127240,63;619,8260498
127840,81;617,6610107
128441;617,7495117
129041,18;615,4647827
129641,36;636,6503296
130241,54;639,4130249
130841,72;638,5962524
131441,91;637,7212524
132042,1;636,6729126
132642,29;636,2588501
133242,47;639,9008789
133842,66;641,8027344
134442,85;641,2922974
135043,02;640,9863892
135643,21;640,1308594
136243,46;638,8760986
136843,64;643,2339478
137443,83;646,6191406
138044,02;646,1573486
138644,2;645,0925293
139244,38;645,0810547
139844,57;644,3984985
140444,76;646,7823486
141044,95;648,8269043
141645,22;650,9669189
142245,46;650,3026123
142845,64;649,7888184
143445,82;648,0828247
144046,01;649,7315063
144646,2;653,3378296
145246,39;653,2492065
145846,57;653,0683594
146446,76;652,3903809
147046,95;650,7910767
147647,14;653,9331055
148247,32;656,2107544
148847,6;657,3834839
149447,79;658,0129395
150047,97;657,4778442
150648,14;655,3886719
151248,33;656,0551147
151848,52;658,1585693
152448,7;658,4696045
153048,88;657,5444336
153649,06;657,295105
154249,24;658,0700073
154849,47;659,8024292
155449,65;662,4471436
156049,84;662,4434204
156650,02;663,7716675
157250,2;662,454895
157850,39;662,333313
158450,58;662,5500488
159050,81;666,5184326
159650,99;666,8361816
160251,17;666,5089722
160851,35;666,4016113
161451,63;665,2283936
162051,82;666,8589478
162652;670,0091553
163252,19;670,9834595
163852,37;671,4013672
164452,56;670,2497559
165052,74;669,7433472
165652,93;670,2696533
166253,11;673,8762207
166853,3;673,1538696
167453,48;673,6674194
168053,66;672,1576538
168653,85;672,8301392
169254,03;671,7988892
169854,23;677,571106
170454,41;678,4614258
171054,6;678,5438843
171654,78;677,0166626
172255,01;676,5713501
172855,2;674,9693604
173455,38;679,5585327
174055,65;682,4807129
174655,9;690,6671143
175256,08;693,3858643
175856,27;691,444519
176456,46;684,2426147
177056,64;695,3427734
177656,83;694,1295166
178257,01;696,1947021
178857,2;696,4625244
179457,39;691,2974243
180057,57;683,828125
180657,75;694,8317871
181257,93;699,1535034
181858,13;697,5114136
182458,32;696,9221802
183058,51;697,5108643
183658,68;688,9736938
184258,87;701,3275757
184859,06;698,7860718
185459,3;694,6317139
186059,58;697,5933228
186659,76;699,4070435
187259,95;692,0263062
187860,13;697,3616943
188460,32;700,5334473
189060,5;700,2263184
189660,68;700,8278809
190260,87;700,7800903
190861,06;692,8952637
191461,25;707,3121338
192061,43;707,7979736
192661,61;709,8371582
193261,8;708,0645142
193861,98;708,2924805
194462,22;697,5853882
195062,41;712,5737305
195662,6;709,5188599
196262,81;707,1574707
196862,99;706,62677
197463,18;709,9180298
198063,36;702,8880615
198663,54;714,3205566
199263,72;707,7451172
199863,91;706,1101685
200464,1;705,8064575
201064,28;704,7286987
201664,46;703,6397705
202264,64;707,9042358
202864,83;707,0013428
203465,03;710,185791
204065,21;709,0634155
204665,4;711,4381714
205265,59;706,4814453
205865,77;709,697937
206465,96;712,6139526
207066,14;711,9129028
207666,32;711,6028442
208266,51;709,6174316
208866,69;707,8778687
209466,88;712,2339478
210067,07;715,4526367
210667,26;714,2922974
211267,44;712,8607178
211867,61;712,1109619
212467,79;709,5977173
213067,98;714,1690674
213668,19;720,6687622
214268,37;714,3641968
214868,56;714,1865845
215468,74;718,3448486
216068,94;712,085022
216669,12;715,8262329
217269,31;719,9500732
217869,56;716,7976074
218469,74;720,2420654
219069,96;716,2458496
219670,2;713,3813477
220270,39;718,5869751
220870,58;718,2519531
221470,76;716,9735718
222070,94;719,1005859
222671,13;720,1789551
223271,31;715,2817993
223871,5;721,3236084
224471,68;721,9369507
225071,86;720,7046509
225672,05;719,5532837
226272,23;721,7206421
226872,41;716,652771
227472,67;721,4022217
228072,86;723,6422729
228673,04;724,1824951
229273,23;723,4160156
229873,41;721,3323975
230473,59;720,069519
231073,77;726,5576782
231673,96;722,6617432
232274,19;726,3198242
232874,37;724,1660767
233474,56;723,260376
234074,74;720,9539795
234674,93;723,9453735
235275,13;728,9486694
235875,32;725,6182251
236475,59;724,9867554
237075,78;727,9400635
237675,97;725,2538452
238276,16;730,0383301
238876,33;730,8782959
239476,52;732,3701172
240076,71;729,2612915
240676,89;729,8016968
241277,07;726,3610229
241877,26;731,1554565
242477,44;732,3279419
243077,63;728,6593628
243677,81;729,5199585
244277,99;726,7770386
244878,16;727,3704834
245478,35;730,473938
246078,53;728,8032837
246678,71;727,7978516
247278,89;728,1790771
247879,11;728,251709
248479,29;728,1394043
249079,48;729,9819336
249679,67;731,6191406
250279,86;730,8898315
250880,04;732,2911377
251480,22;732,6530151
252080,41;730,3353271
252680,6;735,9014282
253280,79;734,1524048
253880,97;732,6235352
254481,16;734,1161499
255081,34;735,0014038
255681,53;731,3718872
256281,71;737,2658081
256881,89;739,4121094
257482,07;735,3156128
258082,25;734,0780029
258682,43;735,99823
259282,62;732,6364746
259882,8;737,09552
260482,99;737,4905396
261083,17;738,4977417
261683,35;738,6300049
262283,53;738,1803589
262883,73;733,5906982
263483,91;738,0112915
264084,09;738,1986694
264684,27;739,6394043
265284,46;738,5095215
265884,63;738,3288574
266484,81;736,0427856
267085;738,5941772
267685,23;740,649231
268285,41;739,4251709
268885,6;739,649231
269485,78;737,3649902
270085,96;735,961792
270686,15;740,2244263
271286,33;741,0512085
271886,52;741,4494019
272486,74;741,1411133
273086,92;740,6868286
273687,1;736,4517822
274287,29;741,7763062
274887,56;742,354248
275487,74;740,4605103
276087,92;739,2927246
276688,11;740,1386108
277288,3;737,0273438
277888,47;739,7005615
278488,65;740,6461792
279088,83;741,8886108
279689,02;739,0643311
280289,21;739,8914185
280889,39;737,1513062
281489,58;738,4151611
282089,76;738,2417603
282689,94;738,9117432
283290,12;737,625061
283890,3;738,3453979
284490,49;737,8787842
285090,72;740,8068848
285690,91;740,1395874
286291,1;741,1580811
286891,28;740,6832886
287491,51;739,4954834
288091,7;737,8726196
288691,92;741,6532593
289292,11;741,7265015
289892,36;739,8602905
290492,55;739,4534912
291092,74;738,2427368
291692,95;740,1156006
292293,12;742,5174561
292893,32;742,8122559
293493,5;742,6500854
294093,68;741,4365234
294693,87;737,5723877
295294,06;737,8414917
295894,24;739,6633911
296494,43;740,0276489
297094,62;739,2860107
297694,81;740,4049683
298294,99;738,7730713
298895,17;739,9492798
299495,35;741,1917725
300095,53;740,8979492
300695,71;740,0363159
301295,89;741,3650513
301896,08;740,4412842
302496,26;741,2022095
303096,45;743,6569824
303696,63;743,4155884
304296,81;742,4741211
304897;744,2451172
305497,21;741,5152588
306097,49;740,3931274
306697,67;741,8082886
307297,87;744,3496704
307898,06;743,2030029
308498,27;742,4259644
309098,46;741,4733276
309698,63;740,5997925
310298,81;742,3238525
310898,99;740,3695068
311499,18;743,8728027
312099,36;744,6567993
312699,55;742,7434082
313299,74;741,8557739
313899,93;741,9125977
314500,11;742,605896
315100,29;742,5325928
315700,47;741,7156372
316300,65;741,2312012
316900,84;743,2841187
317501,02;744,199646
318101,2;744,4971313
318701,39;742,8952637
319301,57;742,930542
319901,81;743,2752686
320502;742,5299072
321102,18;743,177063
321702,36;743,2148438
322302,55;743,053833
322902,76;743,2782593
323502,94;741,0791016
324103,13;743,0927124
324703,33;745,4057617
325303,51;744,1218262
325903,69;743,9848633
326503,87;743,0904541
327104,13;742,8241577
327704,32;741,8503418
328304,51;744,6152954
328904,69;746,2971191
329504,86;743,6901245
330105,04;744,1658325
330705,23;744,7359009
331305,42;743,0927734
331905,6;743,4719849
332505,79;744,5183105
333105,97;744,0925293
333706,15;743,8789062
334306,33;744,874939
334906,51;741,682373
335506,69;744,2901001
336106,87;744,2886353
336707,05;744,6376343
337307,23;743,5548706
337907,42;740,7875366
338507,6;741,9490356
339107,87;742,5720215
339708,05;741,9060669
340308,24;742,5859375
340908,42;742,7173462
341508,61;743,3673706
342108,79;742,5866699
342708,97;742,6337891
343309,2;744,6693115
343909,37;745,2791748
344509,56;745,0739136
345109,75;744,1268921
345709,94;741,6404419
346310,12;743,5064697
346910,35;745,2399902
347510,61;744,8334961
348110,79;744,9329834
348710,98;744,8760986
349311,16;742,3156128
349911,34;743,5554199
350511,52;744,6797485
351111,7;744,9162598
351711,9;745,6785278
352312,16;745,2623901
352912,34;740,6864624
353512,52;744,2147827
354112,7;744,6075439
354712,89;744,3798218
355313,07;744,2226562
355913,25;743,8969116
356513,43;740,9605103
357113,62;744,1258545
357713,8;744,0516357
358313,98;743,7303467
358914,16;742,6984863
359514,35;741,8798218
360114,54;740,486145
360714,73;743,0541992
361314,95;742,8966064
361915,13;743,776001
362515,31;743,2801514
363115,49;742,8011475
363715,68;740,1572266
364315,86;740,99646
364916,04;740,5062256
365516,22;742,5613403
366116,4;741,8088989
366716,59;741,508728
367316,78;739,2284546
367916,96;740,9709473
368517,15;742,0396729
369117,33;741,5639648
369717,51;739,9546509
370317,69;739,8806763
370917,87;739,6989136
371518,09;742,0742798
372118,34;742,2799683
372718,52;742,0314941
373318,7;741,347168
373918,88;741,4630127
374519,06;739,3375854
375119,32;741,9632568
375719,5;742,2281494
376319,68;741,4854736
376919,87;740,3231812
377520,06;740,5041504
378120,25;739,6274414
378720,44;741,4622803
379320,62;740,34021
379920,8;739,7262573
380520,98;739,1407471
381121,16;738,6464233
381721,34;739,5353394
382321,52;740,524353
382921,7;739,3671265
383521,88;739,5421143
384122,06;739,4852905
384722,24;739,3952026
385322,43;739,4379272
385922,62;740,2739258
386522,81;740,3538208
387122,99;739,4500732
387723,17;739,7877808
388323,36;739,5995483
388923,54;739,6953735
389523,72;739,5100708
390123,9;739,4754639
390724,09;740,8694458
391324,28;740,1434326
391924,46;740,0048218
392524,65;740,2353516
393124,84;739,9387207
393725,02;739,0669556
394325,21;740,8626709
394925,4;740,5998535
395525,58;739,6279297
396125,76;740,3540649
396725,94;739,8074341
397326,13;741,4445801
397926,32;741,6113892
398526,5;740,5472412
399126,68;740,590332
399726,86;739,8626709
400327,06;741,2366333
400927,24;741,7650757
401527,43;740,7468872
402127,6;740,5863037
402727,8;740,7764893
403327,97;739,9354858
403928,16;740,4468994
404528,34;740,3851318
405128,53;740,1066895
405728,71;741,0161133
406328,89;739,9716797
406929,07;739,9798584
407529,25;740,9918213
408129,43;740,6387939
408729,62;740,5393677
409329,8;740,2160034
409929,99;740,1019287
410530,18;737,300354
411130,35;739,1970215
411730,54;739,8253174
412330,73;739,3249512
412930,92;739,5758667
413531,11;739,4370117
414131,29;739,1530151
414731,48;739,550415
415331,66;739,163269
415931,84;739,8099976
416532,01;739,286438
417132,2;738,9902954
417732,38;739,4198608
418332,56;739,6557007
418932,75;739,722168
419532,93;738,8509521
420133,12;739,7433472
420733,31;737,6589355
421333,5;738,9945068
421933,69;739,4205322
422533,87;739,9163208
423134,06;739,6334839
423734,24;739,0043945
424334,42;739,0739746
424934,61;738,7776489
425534,79;739,6852417
426134,96;739,3022461
426735,16;738,9835205
427335,34;738,8294678
427935,61;738,9711914
428535,8;739,0869751
429135,98;739,6588135
429736,16;739,4011841
430336,36;740,2116089
430936,54;739,9731445
431536,73;739,0567017
432136,9;738,4581909
432737,09;735,9177246
433337,33;730,9390869
433937,51;730,8222656
434537,7;731,4382935
435137,89;730,7852173
435738,09;745,2827759
436338,27;744,1369629
436938,51;745,2219849
437538,7;741,8527832
438138,89;742,300354
438739,07;741,4223022
439339,26;740,6904907
439939,45;741,8577271
440539,64;741,303833
441139,82;741,7114868
441740,07;740,8288574
442340,28;740,9163818
442940,54;744,8044434
443540,72;745,7828979
444140,91;745,3158569
444741,09;745,9152222
445341,27;745,4884644
445941,45;745,5823975
446541,72;746,1274414
447141,9;746,8392334
447742,08;747,914978
448342,26;747,0761108
448942,44;747,4483643
449542,63;747,144043
450142,8;748,2319336
450743;748,7069092
451343,19;749,3582764
451943,4;749,3007202
452543,58;749,1028442
453143,76;748,4628906
453743,94;746,8735352
454344,12;747,7767334
454944,38;748,2474365
455544,55;747,5294189
456144,74;747,4648438
456744,92;747,0491943
457345,1;748,3473511
457945,29;749,6466675
458545,47;749,8677368
459145,65;749,553833
459745,83;749,5186768
460346,01;749,2645264
460946,2;748,9276123
461546,37;749,0856323
462146,56;749,609436
462746,75;749,4758301
463347,03;749,0386353
463947,2;749,3839722
464547,38;749,1372681
465147,57;750,1166382
465747,75;750,085022
466347,93;750,0964355
466948,12;749,3436279
467548,31;749,2421875
468148,49;748,8995972
468748,67;748,5131226
469348,93;749,2532959
469949,11;749,585083
470549,28;749,4212036
471149,47;748,5980835
471749,64;748,5968018
472349,83;748,4556885
472950,02;749,3754883
473550,21;749,5648193
474150,39;749,795166
474750,65;749,2935791
475350,83;749,1078491
475951,01;749,991272
476551,19;750,0968628
477151,38;750,1675415
477751,57;750,2302856
478351,82;749,9492188
478952,01;749,5727539
479552,19;750,6273193
480152,39;751,0515137
480752,57;751,4794922
481352,75;751,8989868
481952,94;751,1573486
482553,21;749,2617188
483153,39;751,2955933
483753,57;752,2605591
484353,75;751,7600708
484953,94;751,7922974
485554,13;750,7485352
486154,36;749,5559692
486754,55;751,597168
487354,73;751,5566406
487954,92;751,6178589
488555,11;751,409668
489155,28;751,6810303
489755,47;749,8695679
490355,64;751,1547241
490955,82;751,3889771
491556,01;751,4631348
492156,19;751,7425537
492756,38;751,4974365
493356,57;749,9070435
493956,75;750,7027588
494556,94;751,4562378
495157,16;751,7956543
495757,35;752,0686035
496357,53;751,3873901
496957,72;750,1707153
497557,9;751,3563232
498158,08;752,1117554
498758,27;752,007019
499358,45;751,9093018
499958,64;751,6403198
500558,82;752,1090698
501159;751,2515869
501759,18;752,2597046
502359,46;753,1645508
502959,64;752,0560303
503559,82;751,9893799
504160,01;752,0682983
504760,19;751,1650391
505360,37;751,6586914
505960,56;751,4553833
506560,75;752,3318481
507160,93;751,2294922
507761,11;751,2425537
508361,3;751,0236206
508961,48;751,3520508
509561,67;751,2721558
510161,86;750,8845215
510762,03;750,6774902
511362,21;751,038147
511962,43;749,9638672
512562,61;750,2570801
513162,79;750,0467529
513762,97;750,2837524
514363,15;750,5284424
514963,37;750,7659912
515563,59;750,5123901
516163,81;750,5100708
516764,04;750,2333374
517364,26;750,0236206
517964,5;749,392334
518564,68;749,4129028
519164,86;749,5286255
519765,05;750,5755005
520365,23;750,1525879
520965,42;749,9904785
521565,6;750,0094604
522165,79;748,3648071
522765,98;749,2026978
523366,16;749,0932007
523966,34;749,5001221
524566,53;749,2000732
525166,72;749,0438843
525766,9;748,2200928
526367,08;748,5578613
526967,26;748,5844116
